id,mass,sources
EVODEX-M16,2.01566,"EVODEX-P989,EVODEX-P1274,EVODEX-P1902,EVODEX-P693,EVODEX-P569,EVODEX-P498,EVODEX-P1651,EVODEX-P1046,EVODEX-P58,EVODEX-P1396,EVODEX-P430,EVODEX-P578,EVODEX-P409,EVODEX-P457,EVODEX-P1746,EVODEX-P1707,EVODEX-P974,EVODEX-P250,EVODEX-P1384,EVODEX-P526,EVODEX-P84,EVODEX-P1279,EVODEX-P1466,EVODEX-P18,EVODEX-P321,EVODEX-P660,EVODEX-P1334,EVODEX-P1553,EVODEX-P1326,EVODEX-P109,EVODEX-P329,EVODEX-P843,EVODEX-P1187,EVODEX-P1213,EVODEX-P1410,EVODEX-P481,EVODEX-P479,EVODEX-P175,EVODEX-P1292,EVODEX-P1764,EVODEX-P1871,EVODEX-P473,EVODEX-P99,EVODEX-P1586"
EVODEX-M17,102.04698,EVODEX-P19
EVODEX-M18,-347.06322,"EVODEX-P1221,EVODEX-P736"
EVODEX-M20,-177.94322,"EVODEX-P60,EVODEX-P978,EVODEX-P206,EVODEX-P225,EVODEX-P336,EVODEX-P1618,EVODEX-P846,EVODEX-P1359,EVODEX-P1424,EVODEX-P1521,EVODEX-P1693,EVODEX-P683,EVODEX-P1050,EVODEX-P365"
EVODEX-M21,-159.93266,"EVODEX-P1040,EVODEX-P62,EVODEX-P24"
EVODEX-M24,155.06957,EVODEX-P1401
EVODEX-M25,-18.010559999999998,"EVODEX-P219,EVODEX-P882,EVODEX-P960,EVODEX-P615,EVODEX-P1831,EVODEX-P935,EVODEX-P1259,EVODEX-P167,EVODEX-P1344,EVODEX-P79,EVODEX-P1579,EVODEX-P461,EVODEX-P1530,EVODEX-P29,EVODEX-P490,EVODEX-P546,EVODEX-P1688,EVODEX-P953,EVODEX-P1818,EVODEX-P460,EVODEX-P260,EVODEX-P1777,EVODEX-P708,EVODEX-P789,EVODEX-P1068,EVODEX-P927,EVODEX-P1035"
EVODEX-M26,-248.98037,EVODEX-P30
EVODEX-M29,-329.05266,EVODEX-P33
EVODEX-M30,-87.03205000000001,"EVODEX-P1857,EVODEX-P1850,EVODEX-P200,EVODEX-P599,EVODEX-P1687"
EVODEX-M31,137.05901,EVODEX-P35
EVODEX-M32,329.05266,"EVODEX-P979,EVODEX-P370,EVODEX-P337,EVODEX-P685"
EVODEX-M33,258.01550999999995,EVODEX-P37
EVODEX-M34,71.03715000000001,EVODEX-P38
EVODEX-M35,484.12223,EVODEX-P39
EVODEX-M36,1.00783,"EVODEX-P1010,EVODEX-P248,EVODEX-P220,EVODEX-P40"
EVODEX-M37,-159.03547,EVODEX-P44
EVODEX-M38,-176.07976000000002,EVODEX-P45
EVODEX-M39,159.03547,EVODEX-P46
EVODEX-M40,-158.06920000000002,EVODEX-P47
EVODEX-M41,324.1056,"EVODEX-P884,EVODEX-P53"
EVODEX-M42,-324.1056,"EVODEX-P54,EVODEX-P810"
EVODEX-M43,306.02533,"EVODEX-P207,EVODEX-P1254,EVODEX-P61"
EVODEX-M44,-306.02533,"EVODEX-P63,EVODEX-P1252,EVODEX-P137,EVODEX-P1684"
EVODEX-M45,-409.01899,EVODEX-P66
EVODEX-M46,-97.97689,"EVODEX-P194,EVODEX-P678,EVODEX-P1642,EVODEX-P1791,EVODEX-P529,EVODEX-P1391,EVODEX-P67,EVODEX-P730,EVODEX-P794,EVODEX-P374,EVODEX-P864,EVODEX-P356,EVODEX-P1539,EVODEX-P1129"
EVODEX-M47,409.01899,"EVODEX-P462,EVODEX-P68,EVODEX-P1808"
EVODEX-M48,-79.96633,"EVODEX-P1644,EVODEX-P96,EVODEX-P917,EVODEX-P1281,EVODEX-P732,EVODEX-P196,EVODEX-P254,EVODEX-P1562,EVODEX-P796,EVODEX-P739,EVODEX-P357,EVODEX-P1266,EVODEX-P1421,EVODEX-P406,EVODEX-P1730,EVODEX-P75,EVODEX-P418,EVODEX-P531,EVODEX-P69,EVODEX-P680,EVODEX-P1779,EVODEX-P312,EVODEX-P1131,EVODEX-P1454"
EVODEX-M49,-363.05812,"EVODEX-P1232,EVODEX-P72,EVODEX-P1090"
EVODEX-M50,79.96633,"EVODEX-P73,EVODEX-P94,EVODEX-P1108,EVODEX-P294,EVODEX-P1475,EVODEX-P1678,EVODEX-P1013,EVODEX-P581,EVODEX-P1733,EVODEX-P1025,EVODEX-P1185,EVODEX-P1880,EVODEX-P1556,EVODEX-P1271,EVODEX-P315,EVODEX-P1202,EVODEX-P404,EVODEX-P241,EVODEX-P547,EVODEX-P737,EVODEX-P689,EVODEX-P586,EVODEX-P416,EVODEX-P1002,EVODEX-P80,EVODEX-P1773,EVODEX-P1561,EVODEX-P1036,EVODEX-P791"
EVODEX-M51,63.97143,"EVODEX-P738,EVODEX-P74"
EVODEX-M52,427.02955,"EVODEX-P76,EVODEX-P918,EVODEX-P1422,EVODEX-P257,EVODEX-P1782"
EVODEX-M53,-242.01913,"EVODEX-P78,EVODEX-P863,EVODEX-P1265,EVODEX-P1393,EVODEX-P1034"
EVODEX-M54,242.01913,"EVODEX-P1392,EVODEX-P1037,EVODEX-P81,EVODEX-P865"
EVODEX-M55,97.97689,"EVODEX-P792,EVODEX-P82,EVODEX-P97,EVODEX-P115,EVODEX-P1414,EVODEX-P1008,EVODEX-P1389,EVODEX-P1038,EVODEX-P1001"
EVODEX-M56,-115.02695,"EVODEX-P1656,EVODEX-P87"
EVODEX-M57,-1180.65122,EVODEX-P88
EVODEX-M58,115.02695,EVODEX-P89
EVODEX-M59,-1162.6406599999998,EVODEX-P90
EVODEX-M60,-260.02969,"EVODEX-P93,EVODEX-P255,EVODEX-P1253,EVODEX-P1264,EVODEX-P112"
EVODEX-M61,-14.01566,"EVODEX-P562,EVODEX-P1441,EVODEX-P103,EVODEX-P382,EVODEX-P800,EVODEX-P186"
EVODEX-M62,-141.97588,EVODEX-P104
EVODEX-M63,14.01566,"EVODEX-P188,EVODEX-P802,EVODEX-P641,EVODEX-P1250,EVODEX-P105,EVODEX-P1443,EVODEX-P931,EVODEX-P564"
EVODEX-M64,634.28727,EVODEX-P106
EVODEX-M65,776.26315,"EVODEX-P107,EVODEX-P1375"
EVODEX-M66,162.0528,"EVODEX-P514,EVODEX-P515,EVODEX-P731,EVODEX-P1744,EVODEX-P245,EVODEX-P1876,EVODEX-P1310,EVODEX-P784,EVODEX-P1366,EVODEX-P1853,EVODEX-P671,EVODEX-P427,EVODEX-P1086,EVODEX-P1594,EVODEX-P114"
EVODEX-M67,70.04188,"EVODEX-P116,EVODEX-P1030"
EVODEX-M68,-114.03168,"EVODEX-P117,EVODEX-P959"
EVODEX-M69,31.04225,EVODEX-P118
EVODEX-M70,-767.1154799999999,"EVODEX-P1379,EVODEX-P142,EVODEX-P609,EVODEX-P1113,EVODEX-P307,EVODEX-P832,EVODEX-P507"
EVODEX-M72,-736.07323,EVODEX-P122
EVODEX-M73,-27.9949,"EVODEX-P289,EVODEX-P698,EVODEX-P469,EVODEX-P1371,EVODEX-P590,EVODEX-P905,EVODEX-P1612,EVODEX-P895,EVODEX-P1133,EVODEX-P1769,EVODEX-P458,EVODEX-P778"
EVODEX-M74,-31.04225,EVODEX-P124
EVODEX-M75,114.03168,"EVODEX-P962,EVODEX-P125"
EVODEX-M76,-811.10528,"EVODEX-P1126,EVODEX-P126"
EVODEX-M78,17.00273,"EVODEX-P1277,EVODEX-P1864"
EVODEX-M79,134.02295999999998,EVODEX-P132
EVODEX-M80,-324.03588999999994,EVODEX-P135
EVODEX-M81,121.01639,"EVODEX-P555,EVODEX-P136"
EVODEX-M82,-121.01639,"EVODEX-P986,EVODEX-P503,EVODEX-P138,EVODEX-P355,EVODEX-P557,EVODEX-P1020,EVODEX-P1649,EVODEX-P912,EVODEX-P1787,EVODEX-P757"
EVODEX-M83,-238.2298,EVODEX-P141
EVODEX-M84,238.2298,"EVODEX-P143,EVODEX-P1381,EVODEX-P630"
EVODEX-M85,-605.0024000000001,EVODEX-P144
EVODEX-M86,162.11308,EVODEX-P145
EVODEX-M87,-75.03205000000001,"EVODEX-P1216,EVODEX-P147"
EVODEX-M88,57.05791000000001,EVODEX-P148
EVODEX-M89,42.02186,EVODEX-P149
EVODEX-M90,-27.01093,"EVODEX-P400,EVODEX-P966,EVODEX-P150"
EVODEX-M91,132.08996,"EVODEX-P151,EVODEX-P1542"
EVODEX-M92,181.04093,EVODEX-P153
EVODEX-M94,163.03036999999998,EVODEX-P158
EVODEX-M96,-15.9949,"EVODEX-P1711,EVODEX-P772,EVODEX-P1601,EVODEX-P164,EVODEX-P1169,EVODEX-P1188,EVODEX-P1669,EVODEX-P1765,EVODEX-P950,EVODEX-P439,EVODEX-P341,EVODEX-P1467,EVODEX-P1747"
EVODEX-M97,14.98707,EVODEX-P483
EVODEX-M98,-29.97414,"EVODEX-P383,EVODEX-P163"
EVODEX-M99,-167.98235000000005,"EVODEX-P165,EVODEX-P435"
EVODEX-M100,-142.07430000000002,EVODEX-P169
EVODEX-M101,-108.05754,"EVODEX-P170,EVODEX-P1155"
EVODEX-M102,87.03205000000001,"EVODEX-P1689,EVODEX-P171,EVODEX-P1859,EVODEX-P202"
EVODEX-M103,142.07430000000002,EVODEX-P172
EVODEX-M104,195.08959,EVODEX-P173
EVODEX-M105,118.04188,"EVODEX-P180,EVODEX-P937"
EVODEX-M106,-100.03132,EVODEX-P181
EVODEX-M107,18.99453,"EVODEX-P333,EVODEX-P183"
EVODEX-M108,36.02112,"EVODEX-P334,EVODEX-P184,EVODEX-P1519"
EVODEX-M109,-168.04224,EVODEX-P187
EVODEX-M110,-150.03168,EVODEX-P189
EVODEX-M111,-330.03663,EVODEX-P193
EVODEX-M112,330.03663,EVODEX-P195
EVODEX-M113,-135.03547,"EVODEX-P1536,EVODEX-P201"
EVODEX-M114,-117.02491,EVODEX-P203
EVODEX-M115,82.08647,"EVODEX-P208,EVODEX-P1361,EVODEX-P1620"
EVODEX-M116,260.02969,"EVODEX-P786,EVODEX-P1097,EVODEX-P750,EVODEX-P1621,EVODEX-P1362,EVODEX-P209"
EVODEX-M120,-763.0841599999999,EVODEX-P213
EVODEX-M121,4.03132,"EVODEX-P1794,EVODEX-P214"
EVODEX-M122,-144.04224,EVODEX-P215
EVODEX-M123,-455.15553,EVODEX-P218
EVODEX-M124,-212.00857,"EVODEX-P234,EVODEX-P1464,EVODEX-P224,EVODEX-P1003"
EVODEX-M125,212.00857,"EVODEX-P366,EVODEX-P226,EVODEX-P1052,EVODEX-P236"
EVODEX-M126,-41.9046,EVODEX-P227
EVODEX-M127,136.03861999999998,EVODEX-P228
EVODEX-M128,-90.03168000000001,"EVODEX-P379,EVODEX-P996,EVODEX-P230"
EVODEX-M129,-169.99801000000002,"EVODEX-P319,EVODEX-P317,EVODEX-P232"
EVODEX-M130,-137.04771,EVODEX-P235
EVODEX-M131,40.89550999999999,EVODEX-P237
EVODEX-M132,177.94322,"EVODEX-P1465,EVODEX-P722,EVODEX-P238,EVODEX-P1256,EVODEX-P1685,EVODEX-P746"
EVODEX-M133,-427.02955,"EVODEX-P1107,EVODEX-P1183,EVODEX-P1448,EVODEX-P292,EVODEX-P1095,EVODEX-P1560,EVODEX-P1200,EVODEX-P580,EVODEX-P240,EVODEX-P688,EVODEX-P585,EVODEX-P1555,EVODEX-P748,EVODEX-P1771,EVODEX-P1677,EVODEX-P1023,EVODEX-P1269"
EVODEX-M134,-63.97143,EVODEX-P242
EVODEX-M135,363.05812,"EVODEX-P243,EVODEX-P1044"
EVODEX-M136,166.99986,EVODEX-P256
EVODEX-M137,100.01602,"EVODEX-P261,EVODEX-P1894,EVODEX-P508"
EVODEX-M138,309.00297,EVODEX-P263
EVODEX-M145,-100.01602,"EVODEX-P1148,EVODEX-P1192,EVODEX-P506"
EVODEX-M146,749.10492,"EVODEX-P272,EVODEX-P712"
EVODEX-M147,-197.99291,"EVODEX-P829,EVODEX-P273"
EVODEX-M148,1176.13447,EVODEX-P274
EVODEX-M149,167.98235000000005,"EVODEX-P276,EVODEX-P1168"
EVODEX-M150,136.05244,"EVODEX-P1614,EVODEX-P279"
EVODEX-M151,43.9898,"EVODEX-P1069,EVODEX-P1205,EVODEX-P280"
EVODEX-M152,-485.28517,EVODEX-P282
EVODEX-M153,-175.06337,"EVODEX-P852,EVODEX-P283,EVODEX-P888"
EVODEX-M154,485.28517,EVODEX-P284
EVODEX-M155,-157.05281,"EVODEX-P890,EVODEX-P854,EVODEX-P285"
EVODEX-M156,-88.01602,"EVODEX-P287,EVODEX-P915,EVODEX-P421,EVODEX-P664"
EVODEX-M157,-367.00843,EVODEX-P293
EVODEX-M158,60.02112,"EVODEX-P896,EVODEX-P295,EVODEX-P493"
EVODEX-M159,72.02112,EVODEX-P297
EVODEX-M160,723.3047700000001,EVODEX-P298
EVODEX-M161,44.02622,"EVODEX-P396,EVODEX-P303"
EVODEX-M162,75.03205,"EVODEX-P411,EVODEX-P304"
EVODEX-M163,-29.00273,"EVODEX-P1240,EVODEX-P306,EVODEX-P1550,EVODEX-P1581,EVODEX-P993,EVODEX-P1647,EVODEX-P649,EVODEX-P378,EVODEX-P646"
EVODEX-M164,42.01056,"EVODEX-P651,EVODEX-P997,EVODEX-P834,EVODEX-P308,EVODEX-P1122,EVODEX-P1551,EVODEX-P1125,EVODEX-P491"
EVODEX-M165,-352.89988,EVODEX-P309
EVODEX-M166,414.2156,EVODEX-P310
EVODEX-M167,-403.01825,"EVODEX-P313,EVODEX-P1544,EVODEX-P1879,EVODEX-P670"
EVODEX-M168,-183.90754,EVODEX-P314
EVODEX-M169,219.11071,EVODEX-P316
EVODEX-M170,150.00016,EVODEX-P324
EVODEX-M171,-150.00016,EVODEX-P326
EVODEX-M172,-97.01639,EVODEX-P331
EVODEX-M173,158.10522999999998,EVODEX-P338
EVODEX-M174,336.04844999999995,EVODEX-P339
EVODEX-M175,-128.01092,EVODEX-P340
EVODEX-M177,130.02658,"EVODEX-P1713,EVODEX-P344"
EVODEX-M179,1.0316900000000002,"EVODEX-P1172,EVODEX-P389,EVODEX-P1479,EVODEX-P1314,EVODEX-P347,EVODEX-P561"
EVODEX-M181,19.04225,"EVODEX-P349,EVODEX-P1175"
EVODEX-M183,258.01403,EVODEX-P362
EVODEX-M184,-65.9159,EVODEX-P367
EVODEX-M185,112.02732,EVODEX-P368
EVODEX-M186,-72.02112,"EVODEX-P964,EVODEX-P994,EVODEX-P372,EVODEX-P955"
EVODEX-M188,59.07357,EVODEX-P384
EVODEX-M189,-133.03751,"EVODEX-P563,EVODEX-P386"
EVODEX-M192,-59.07357,EVODEX-P391
EVODEX-M193,88.01602,"EVODEX-P423,EVODEX-P392,EVODEX-P1460,EVODEX-P1774"
EVODEX-M194,29.97414,EVODEX-P393
EVODEX-M195,-57.02149000000001,"EVODEX-P900,EVODEX-P1218,EVODEX-P394"
EVODEX-M196,-102.03168,"EVODEX-P397,EVODEX-P775"
EVODEX-M197,-136.05244,"EVODEX-P1611,EVODEX-P398"
EVODEX-M198,-402.02298,"EVODEX-P1852,EVODEX-P783,EVODEX-P403"
EVODEX-M199,-150.92099000000002,EVODEX-P405
EVODEX-M200,251.10199,EVODEX-P407
EVODEX-M201,106.04188,EVODEX-P412
EVODEX-M202,150.0528,EVODEX-P414
EVODEX-M203,248.02969,EVODEX-P415
EVODEX-M204,230.01913,EVODEX-P583
EVODEX-M205,-70.00546,"EVODEX-P666,EVODEX-P422"
EVODEX-M206,-404.00222,"EVODEX-P1753,EVODEX-P1659,EVODEX-P725,EVODEX-P1225,EVODEX-P1308,EVODEX-P1287,EVODEX-P426,EVODEX-P1084,EVODEX-P1364,EVODEX-P1731"
EVODEX-M207,-223.93886,EVODEX-P428
EVODEX-M208,180.06336000000002,"EVODEX-P1223,EVODEX-P673,EVODEX-P429,EVODEX-P1110"
EVODEX-M209,-96.96906,"EVODEX-P1652,EVODEX-P431"
EVODEX-M211,394.18538,EVODEX-P442
EVODEX-M214,376.17482,EVODEX-P447
EVODEX-M215,135.01823000000002,EVODEX-P452
EVODEX-M216,-135.01823000000002,EVODEX-P454
EVODEX-M217,-256.10598,EVODEX-P466
EVODEX-M219,-763.10186,EVODEX-P468
EVODEX-M220,-182.0579,EVODEX-P471
EVODEX-M221,90.03168000000001,EVODEX-P474
EVODEX-M222,46.00546,"EVODEX-P656,EVODEX-P476"
EVODEX-M226,-4.03132,EVODEX-P484
EVODEX-M227,601.0459300000001,EVODEX-P487
EVODEX-M228,-59.9847,"EVODEX-P489,EVODEX-P770"
EVODEX-M229,71.9847,EVODEX-P492
EVODEX-M230,-102.05554,EVODEX-P494
EVODEX-M231,-298.09758,EVODEX-P495
EVODEX-M232,-469.14311,EVODEX-P500
EVODEX-M233,-139.02695,"EVODEX-P984,EVODEX-P910,EVODEX-P501,EVODEX-P1018,EVODEX-P1648,EVODEX-P1785"
EVODEX-M234,469.14311,EVODEX-P502
EVODEX-M235,-749.10492,"EVODEX-P1138,EVODEX-P509"
EVODEX-M236,342.11616,"EVODEX-P516,EVODEX-P1755,EVODEX-P885,EVODEX-P1908"
EVODEX-M237,-374.28224,EVODEX-P518
EVODEX-M238,-125.01471,EVODEX-P519
EVODEX-M239,374.28224,EVODEX-P520
EVODEX-M240,-107.00415,EVODEX-P521
EVODEX-M241,-425.01389,EVODEX-P528
EVODEX-M242,425.01389,"EVODEX-P530,EVODEX-P538"
EVODEX-M243,-295.97128000000004,EVODEX-P535
EVODEX-M244,-147.05317,"EVODEX-P1702,EVODEX-P1302"
EVODEX-M245,227.0195,EVODEX-P537
EVODEX-M246,129.04261,EVODEX-P1839
EVODEX-M247,-442.04048,EVODEX-P540
EVODEX-M253,-129.04261,"EVODEX-P1822,EVODEX-P551"
EVODEX-M254,-150.0528,"EVODEX-P1801,EVODEX-P554"
EVODEX-M255,-132.04224,"EVODEX-P1283,EVODEX-P1286,EVODEX-P1803,EVODEX-P1534,EVODEX-P556"
EVODEX-M256,-146.02147999999997,"EVODEX-P560,EVODEX-P1313"
EVODEX-M257,147.05317,"EVODEX-P566,EVODEX-P1318"
EVODEX-M258,132.00582,EVODEX-P567
EVODEX-M259,204.08996,EVODEX-P575
EVODEX-M260,31.9898,"EVODEX-P576,EVODEX-P1615"
EVODEX-M261,-197.01042,EVODEX-P582
EVODEX-M262,-215.93376,EVODEX-P587
EVODEX-M263,211.09579,EVODEX-P588
EVODEX-M264,-338.06285,EVODEX-P591
EVODEX-M265,27.9949,"EVODEX-P861,EVODEX-P592,EVODEX-P696,EVODEX-P1374"
EVODEX-M266,107.10834,EVODEX-P593
EVODEX-M267,445.17119,EVODEX-P594
EVODEX-M268,-97.05281,"EVODEX-P1494,EVODEX-P596"
EVODEX-M269,-195.08959,EVODEX-P597
EVODEX-M270,97.05281,EVODEX-P598
EVODEX-M271,108.05754,"EVODEX-P600,EVODEX-P1662"
EVODEX-M272,-138.04298,"EVODEX-P969,EVODEX-P1635,EVODEX-P1436,EVODEX-P602"
EVODEX-M273,382.19668,EVODEX-P603
EVODEX-M274,-120.03242,"EVODEX-P604,EVODEX-P1637,EVODEX-P971"
EVODEX-M275,-382.19668,EVODEX-P605
EVODEX-M276,-680.31322,EVODEX-P608
EVODEX-M277,680.31322,EVODEX-P610
EVODEX-M278,-494.89792,EVODEX-P611
EVODEX-M279,272.21756,EVODEX-P612
EVODEX-M280,211.0246,EVODEX-P616
EVODEX-M281,22.94484,EVODEX-P618
EVODEX-M282,309.00149,EVODEX-P620
EVODEX-M284,-484.05104,EVODEX-P622
EVODEX-M289,57.02149000000001,"EVODEX-P902,EVODEX-P629"
EVODEX-M291,765.0998199999999,EVODEX-P634
EVODEX-M293,-15.02349,EVODEX-P636
EVODEX-M294,137.02385,EVODEX-P638
EVODEX-M295,-385.12963,"EVODEX-P930,EVODEX-P639,EVODEX-P1248"
EVODEX-M296,-247.09795,EVODEX-P640
EVODEX-M298,-183.08959,EVODEX-P645
EVODEX-M299,232.03479,EVODEX-P657
EVODEX-M301,-84.05754,EVODEX-P663
EVODEX-M302,84.05754,EVODEX-P665
EVODEX-M303,-222.95489,EVODEX-P672
EVODEX-M304,-393.02409000000006,EVODEX-P677
EVODEX-M305,393.02409000000006,EVODEX-P679
EVODEX-M306,157.12126,EVODEX-P684
EVODEX-M307,335.06447999999995,EVODEX-P686
EVODEX-M308,-252.91773,EVODEX-P690
EVODEX-M309,174.11182000000002,EVODEX-P691
EVODEX-M310,-445.17119,EVODEX-P695
EVODEX-M311,-159.11453999999998,EVODEX-P697
EVODEX-M312,286.05665000000005,EVODEX-P699
EVODEX-M313,-87.27655999999999,EVODEX-P702
EVODEX-M315,416.32922,EVODEX-P704
EVODEX-M321,1096.1681399999998,EVODEX-P715
EVODEX-M322,-594.27244,EVODEX-P716
EVODEX-M323,-68.06264,EVODEX-P718
EVODEX-M324,-204.08996,EVODEX-P719
EVODEX-M325,68.06264,EVODEX-P720
EVODEX-M326,-26.14674000000001,EVODEX-P721
EVODEX-M327,-176.03204,"EVODEX-P724,EVODEX-P1154"
EVODEX-M328,-107.8245,EVODEX-P726
EVODEX-M329,176.03204,"EVODEX-P1226,EVODEX-P1156,EVODEX-P727"
EVODEX-M330,296.17772,EVODEX-P728
EVODEX-M331,411.03465000000006,EVODEX-P740
EVODEX-M332,-216.03989,EVODEX-P742
EVODEX-M333,305.04135999999994,"EVODEX-P743,EVODEX-P848,EVODEX-P1695"
EVODEX-M334,-38.09667,EVODEX-P744
EVODEX-M335,-305.04136,"EVODEX-P845,EVODEX-P745,EVODEX-P840"
EVODEX-M336,-166.99986,"EVODEX-P749,EVODEX-P1222,EVODEX-P1096"
EVODEX-M337,100.02732,EVODEX-P754
EVODEX-M338,374.10014,EVODEX-P762
EVODEX-M340,256.07356,EVODEX-P765
EVODEX-M342,-70.04188,EVODEX-P1028
EVODEX-M345,-12.0,EVODEX-P1613
EVODEX-M347,86.03678000000001,EVODEX-P780
EVODEX-M348,-141.99329,EVODEX-P785
EVODEX-M349,-265.08123,"EVODEX-P1128,EVODEX-P788"
EVODEX-M350,265.08123,"EVODEX-P1130,EVODEX-P790"
EVODEX-M351,321.98546,EVODEX-P795
EVODEX-M352,-321.98546,EVODEX-P797
EVODEX-M353,-703.2564100000001,EVODEX-P801
EVODEX-M354,-568.22094,EVODEX-P803
EVODEX-M355,135.03547,EVODEX-P804
EVODEX-M356,-504.16896,"EVODEX-P1412,EVODEX-P808,EVODEX-P1322"
EVODEX-M357,-486.1584,"EVODEX-P1323,EVODEX-P809"
