id,smirks,sources
EVODEX-Nm206,O[C:46](=[O:45])[C:52]>>[H][C:46](=[O:45])[C:52],"EVODEX-P431,EVODEX-P1188,EVODEX-P1467,EVODEX-P1652"
EVODEX-Nm207,[H][C:25]([N:24])([C:26])[H:64].[H][O:38][C:37]([C:32])=[C:39]([C:30])[O:40][H].[O:41]=[O:42]>>[H][O:42][C:25]([N:24])([C:26])[H:64].[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40].[H][O:41][H],EVODEX-P436
EVODEX-Nm208,[H][C:25]([N:24])([C:26])[H:64].[H][O:38][C:37]([C:32])=[C:39]([C:30])[O:40][H].O=[O:42]>>[H][O:42][C:25]([N:24])([C:26])[H:64].[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40],EVODEX-P437
EVODEX-Nm209,[H][O:38][C:37]([C:32])=[C:39]([C:30])[O:40][H]>>[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40],EVODEX-P438
EVODEX-Nm210,[H][C:25]([N:24])([C:26])[H:64].O=[O:42]>>[H][O:42][C:25]([N:24])([C:26])[H:64],EVODEX-P439
EVODEX-Nm211,[H][C:25]([N:24])([C:26])[H:64]>>O[C:25]([N:24])([C:26])[H:64],EVODEX-P440
EVODEX-Nm212,[H][C:25]([N:24])([C:26])[H:64].[O:41]=[O:42]>>[H][O:42][C:25]([N:24])([C:26])[H:64].[H][O:41][H],EVODEX-P441
EVODEX-Nm213,[H][C:25]([N:24])([C:26])[H:64].[H][O:38][C:37]([C:32])=[C:39]([C:30])[O:40][H]>>O[C:25]([N:24])([C:26])[H:64].[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40],EVODEX-P443
EVODEX-Nm214,[H][O:38][C:37]([C:32])=[C:39]([C:30])[O:40][H].[O:41]=[O:42]>>[H][O:42]C.[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40].[H][O:41][H],EVODEX-P444
EVODEX-Nm215,[H][O:38][C:37]([C:32])=[C:39]([C:30])[O:40][H].O=[O:42]>>[H][O:42]C.[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40],EVODEX-P445
EVODEX-Nm216,[H][O:38][C:37]([C:32])=[C:39]([C:30])[O:40][H].O=[O:41]>>[C:30][C:39]([C:37]([C:32])=[O:38])=[O:40].[H][O:41][H],EVODEX-P446
EVODEX-Nm217,[H][O:3][C:2](=[O:1])[O:4]>>[O:1]=[C:2]=[O:3].[O:4],EVODEX-P459
EVODEX-Nm218,[H][O:3][C:2](O)=[O:1]>>[O:1]=[C:2]=[O:3],EVODEX-P460
EVODEX-Nm219,[H][C:44]([C:42](O)([N:6])[H:102])([C:45])[H:104]>>[N:6][C:42](=[C:44]([C:45])[H:104])[H:102],EVODEX-P461
EVODEX-Nm220,[H][C:44]([C:42]([N:6])([O:43])[H:102])([C:45])[H:104]>>[N:6][C:42](=[C:44]([C:45])[H:104])[H:102].[O:43],EVODEX-P462
EVODEX-Nm221,[H][C:44]([C:42]([N:6])([O:43][H:103])[H:102])([C:45])[H:104].[O:64][P:65](=[O:66])([O:67])[O:68]>>[N:6][C:42](=[C:44]([C:45])[H:104])[H:102].[O:43]([P:65]([O:64])(=[O:66])[O:67])[H:103].[O:68],EVODEX-P463
EVODEX-Nm222,[H][C:44]([C:42]([N:6])([O:43][H:103])[H:102])([C:45])[H:104].O[P:65]([O:64])(=[O:66])[O:67]>>[N:6][C:42](=[C:44]([C:45])[H:104])[H:102].[O:43]([P:65]([O:64])(=[O:66])[O:67])[H:103],EVODEX-P464
EVODEX-Nm223,[H][C:44]([C:42](O)([N:6])[H:102])([C:45])[H:104].P[O:68][P:69]>>[N:6][C:42](=[C:44]([C:45])[H:104])[H:102].[H][O:68][P:69],EVODEX-P465
EVODEX-Nm224,C[C:7]([C:6])([C:11](=[C:12]([C:13])[H:22])[H:21])[C:16]>>[H][C:12]([C:11](=[C:7]([C:6])[C:16])[H:21])([C:13])[H:22],EVODEX-P469
EVODEX-Nm225,[H][O:10][C:8]([C:7]([C:6])([C:11](=[C:12]([C:13])[H:22])[H:21])[C:16])=[O:9]>>[C:8](=[O:9])=[O:10].[H][C:12]([C:11](=[C:7]([C:6])[C:16])[H:21])([C:13])[H:22],EVODEX-P470
EVODEX-Nm226,[C:2]1[C:4][N:5]=[C:6](:[N:7]):[C:13](:[C:11])=[N:14]1>>[H][N:5]1[C:4][C:2][N:14]([H])[C:13](:[C:11]):[C:6]1:[N:7],EVODEX-P473
EVODEX-Nm227,[H][C:1]([C:2](=[O:3])[C:4])([H:58])[H:59]>>[H][C:2]([C:1](C)([H:58])[H:59])([O:3][H])[C:4],EVODEX-P476
EVODEX-Nm228,[H][C:1]([C:2](=[O:3])[C:4])([H:58])[H:59].[O:55]=[C:56]=[O:57]>>[H][C:2]([C:1]([C:56]([O:55][H])=[O:57])([H:58])[H:59])([O:3][H])[C:4],EVODEX-P479
EVODEX-Nm229,[H][C:26]([H])([C:25])[O:27]>>O=[C:26]([C:25])[O:27],EVODEX-P483
EVODEX-Nm230,[H][C:26]([H])([C:25])[O:27].[H][O:128][H]>>[C:25][C:26]([O:27])=[O:128],EVODEX-P484
EVODEX-Nm231,[H][C:1]([C:2])([H:11])[H:12].[O:5]=[C:6]([O:7])[C:8]>>[C:1]([C:2])([C:6](=[O:5])[C:8])([H:11])[H:12].[O:7],EVODEX-P488
EVODEX-Nm232,[H][C:1]([C:2])([H:11])[H:12].O[C:6](=[O:5])[C:8]>>[C:1]([C:2])([C:6](=[O:5])[C:8])([H:11])[H:12],EVODEX-P490
EVODEX-Nm233,O[C:6](=[O:5])[C:8]>>C[C:6](=[O:5])[C:8],EVODEX-P491
EVODEX-Nm234,[H][C:1]([C:2])([H:11])[H:12]>>C[C:1]([C:2])([H:11])[H:12],"EVODEX-P492,EVODEX-P1069,EVODEX-P1073"
EVODEX-Nm235,[#6:1]-[#16&+:2](-[#6])-[#6:10]>>[#6:1]-[#16:2]-[#6:10],"EVODEX-P494,EVODEX-P636"
EVODEX-Nm236,[#16&+]-[#6:3](-[#85:31])(-[#85:32])-[#6:4]-[#6:5](-[#85])(-[#7:6])-[#6:7]>>[#85:31]-[#6:3]1(-[#85:32])-[#6:4]-[#6:5]-1(-[#7:6])-[#6:7],EVODEX-P495
EVODEX-Nm237,[#6:1]-[#16&+:2](-[#6:3](-[#85:31])(-[#85:32])-[#6:4]-[#6:5](-[#85])(-[#7:6])-[#6:7])-[#6:10]>>[#85:31]-[#6:3]1(-[#85:32])-[#6:4]-[#6:5]-1(-[#7:6])-[#6:7].[#6:1]-[#16:2]-[#6:10],EVODEX-P496
EVODEX-Nm238,[C:2][C:6](=[O:7])[S:8].[H][O:56][H:97]>>[C:2][C:6](=[O:7])[O:56][H:97].[S:8],EVODEX-P505
EVODEX-Nm239,S[C:6]([C:2])=[O:7].[H][O:56][H:97]>>[C:2][C:6](=[O:7])[O:56][H:97],EVODEX-P507
EVODEX-Nm240,[H][O:13][C:12].[O:27][C:28]([C:29])([O:31])[C:43]>>[C:12][O:13][C:28]([O:27])([C:29])[C:43].[O:31],"EVODEX-P511,EVODEX-P1741"
EVODEX-Nm241,[H][O:13][C:12].O[C:28]([O:27])([C:29])[C:43]>>[C:12][O:13][C:28]([O:27])([C:29])[C:43],"EVODEX-P513,EVODEX-P1742"
EVODEX-Nm242,O[C:28]([O:27])([C:29])[C:43]>>O[C:28]([O:27])([C:29])[C:43],"EVODEX-P514,EVODEX-P884,EVODEX-P1743"
EVODEX-Nm243,[O:27][P:28](=[O:29])([O:30][H:52])[O:31].[N:1][C:2](=[O:3])[C:4].[H][O:41][P:40]>>[C:2](=[O:3])([C:4])[O:30][H:52].[O:27][P:28](=[O:29])([O:31])[O:41][P:40].[N:1],"EVODEX-P533,EVODEX-P1805"
EVODEX-Nm244,[O:27][P:28](=[O:29])([O:30][H:52])[O:31].N[C:2](=[O:3])[C:4].[H][O:41][P:40]>>[C:2](=[O:3])([C:4])[O:30][H:52].[O:27][P:28](=[O:29])([O:31])[O:41][P:40],"EVODEX-P534,EVODEX-P1807"
EVODEX-Nm245,P[O:30][H:52]>>C[O:30][H:52],"EVODEX-P535,EVODEX-P1150,EVODEX-P1809"
EVODEX-Nm246,O[P:28]([O:27])(=[O:29])[O:31].C[N:1]([H:59])[H:60].[H][O:41][P:40]>>[O:27][P:28](=[O:29])([O:31])[O:41][P:40].[H][N:1]([H:59])[H:60],EVODEX-P536
EVODEX-Nm247,P[O:30][H:52].N[C:2](=[O:3])[C:4]>>[C:2](=[O:3])([C:4])[O:30][H:52],"EVODEX-P540,EVODEX-P1813"
EVODEX-Nm248,[P:28][O:30][H:52].[N:1][C:2](=[O:3])[C:4]>>[C:2](=[O:3])([C:4])[O:30][H:52].[P:28].[N:1],"EVODEX-P541,EVODEX-P1812"
EVODEX-Nm249,[P:28][O:30][H:52].N[C:2](=[O:3])[C:4]>>[C:2](=[O:3])([C:4])[O:30][H:52].[P:28],"EVODEX-P542,EVODEX-P1819"
EVODEX-Nm250,P[O:30][H:52].[N:1][C:2](=[O:3])[C:4]>>[C:2](=[O:3])([C:4])[O:30][H:52].[N:1],"EVODEX-P544,EVODEX-P1816"
EVODEX-Nm251,N[C:2](=[O:3])[C:4].[H][O:41][P:40]>>O[C:2](=[O:3])[C:4].P[O:41][P:40],"EVODEX-P545,EVODEX-P1821"
EVODEX-Nm252,O[P:28]([O:27])(=[O:29])[O:31].C[N:1]([H:59])[H:60]>>O[P:28]([O:27])(=[O:29])[O:31].[H][N:1]([H:59])[H:60],EVODEX-P548
EVODEX-Nm253,C[N:1]([H:59])[H:60].[H][O:41][P:40]>>P[O:41][P:40].[H][N:1]([H:59])[H:60],EVODEX-P550
EVODEX-Nm254,[H][C:2]([N:1]([H:20])[H:21])([C:3])[C:8].[C:14][C:15](=[O:16])[C:17]>>[C:2]([C:3])([C:8])=[O:16].[H][C:15]([N:1]([H:20])[H:21])([C:14])[C:17],"EVODEX-P559,EVODEX-P1299,EVODEX-P1312,EVODEX-P1477,EVODEX-P1699"
EVODEX-Nm255,[H][C:2](N)([C:3])[C:8].C=[O:16]>>[C:2]([C:3])([C:8])=[O:16],"EVODEX-P563,EVODEX-P1302,EVODEX-P1316,EVODEX-P1481,EVODEX-P1702"
EVODEX-Nm256,[H][C:2](N)([C:3])[C:8]>>O=[C:2]([C:3])[C:8],"EVODEX-P565,EVODEX-P1304,EVODEX-P1406,EVODEX-P1430,EVODEX-P1483,EVODEX-P1505"
EVODEX-Nm257,[H][C:2]([N:1])([C:3])[C:8]>>O=[C:2]([C:3])[C:8].[N:1],"EVODEX-P567,EVODEX-P870,EVODEX-P1306,EVODEX-P1319,EVODEX-P1400,EVODEX-P1432,EVODEX-P1485,EVODEX-P1502,EVODEX-P1705"
EVODEX-Nm258,[C:3][C:4]1:[C:5]([H:23]):[N:6]([H:24]):[C:7](:[C:8]):[C:12]:1:[C:11].[O:16]=[O:17]>>[C:3][C:4]([C:12](:[C:7]([N:6]([C:5](=[O:17])[H:23])[H:24]):[C:8]):[C:11])=[O:16],EVODEX-P574
EVODEX-Nm259,[C:3][C:4]1:[C:5]([H:23]):[N:6]([H:24]):[C:7](:[C:8]):[C:12]:1:[C:11]>>O=[C:4]([C:3])[C:12](:[C:7]([N:6]([C:5](=O)[H:23])[H:24]):[C:8]):[C:11],EVODEX-P576
EVODEX-Nm260,[N:22][C:23](=[O:24])[H:71].[H][N:36]([C:35])[C:37]>>[C:23](=[O:24])([N:36]([C:35])[C:37])[H:71].[N:22],"EVODEX-P589,EVODEX-P1370"
EVODEX-Nm261,N[C:23](=[O:24])[H:71].[H][N:36]([C:35])[C:37]>>[C:23](=[O:24])([N:36]([C:35])[C:37])[H:71],"EVODEX-P591,EVODEX-P1372"
EVODEX-Nm262,N[C:23](=[O:24])[H:71]>>N[C:23](=[O:24])[H:71],"EVODEX-P593,EVODEX-P697,EVODEX-P1373"
EVODEX-Nm263,[N:14][C:15](=[O:16])[C:17].[H][O:22][C:23]>>[C:15](=[O:16])([C:17])[O:22][C:23].[N:14],EVODEX-P595
EVODEX-Nm264,N[C:15](=[O:16])[C:17].[H][O:22][C:23]>>[C:15](=[O:16])([C:17])[O:22][C:23],EVODEX-P597
EVODEX-Nm265,[C:43][C:45]([S:46])([H:157])[H:158].[H][S:114][C:112]>>[C:43][C:45]([S:114][C:112])([H:157])[H:158].[S:46],EVODEX-P607
EVODEX-Nm266,S[C:45]([C:43])([H:157])[H:158].[H][S:114][C:112]>>[C:43][C:45]([S:114][C:112])([H:157])[H:158],EVODEX-P609
EVODEX-Nm267,S[C:45]([C:43])([H:157])[H:158]>>S[C:45]([C:43])([H:157])[H:158],EVODEX-P611
EVODEX-Nm268,[H][S:48][C:47].[H][C:64]([C:63])=[O:65]>>[C:47][S:48][C:64]([C:63])=[O:65],EVODEX-P633
EVODEX-Nm269,[H][C:64]([C:63])=[O:65]>>S[C:64]([C:63])=[O:65],EVODEX-P634
EVODEX-Nm270,[#85:38]-[#6:1](-[#85:39])(-[#85:40])-[#16&+:2](-[#6:3])-[#6:10].[#85]-[#8:30]-[#6:29]>>[#85:38]-[#6:1](-[#85:39])(-[#85:40])-[#8:30]-[#6:29].[#6:3]-[#16:2]-[#6:10],"EVODEX-P637,EVODEX-P928"
EVODEX-Nm271,[#6:1]-[#16&+:2](-[#6:3])-[#6:10]>>[#6:1].[#6:3]-[#16:2]-[#6:10],"EVODEX-P638,EVODEX-P929,EVODEX-P1247"
EVODEX-Nm272,[#85:38]-[#6:1](-[#85:39])(-[#85:40])-[#16&+].[#85]-[#8:30]-[#6:29]>>[#85:38]-[#6:1](-[#85:39])(-[#85:40])-[#8:30]-[#6:29],"EVODEX-P639,EVODEX-P930"
EVODEX-Nm273,[#85:38]-[#6:1](-[#85:39])(-[#85:40])-[#16&+]>>[#85:38]-[#6:1](-[#85:39])(-[#85:40])-[#8],"EVODEX-P640,EVODEX-P932"
EVODEX-Nm274,[H][O:51][C:49]([C:48]1([C:47])[C:52]([H:95])=[C:53]([H:96])[C:54]([H])([O:55])[C:56]([H:99])=[C:57]1[H:100])=[O:50]>>[C:49](=[O:50])=[O:51].[C:47][C:48]1:[C:52]([H:95]):[C:53]([H:96]):[C:54]([O:55]):[C:56]([H:99]):[C:57]:1[H:100],EVODEX-P642
EVODEX-Nm275,[H][C:54]1([O:55])[C:53]([H:96])=[C:52]([H:95])[C:48](C)([C:47])[C:57]([H:100])=[C:56]1[H:99]>>[C:47][C:48]1:[C:52]([H:95]):[C:53]([H:96]):[C:54]([O:55]):[C:56]([H:99]):[C:57]:1[H:100],EVODEX-P646
EVODEX-Nm276,[H][C:51]([C:50](=[O:49])[C:53])([O:52])[H:96]>>[H][O:49][C:50]([H])([C:51](C)([O:52])[H:96])[C:53],EVODEX-P656
EVODEX-Nm277,[H][C:51]([C:50](=[O:49])[C:53])([O:52])[H:96].[O:63]=[C:64]=[O:65]>>[H][O:49][C:50]([H])([C:51]([O:52])([C:64]([O:63][H])=[O:65])[H:96])[C:53],EVODEX-P660
EVODEX-Nm278,[C:4][C:5](=[O:6])[C:7].[H][O:13][H:26]>>[C:4][C:5](=[O:6])[O:13][H:26].[C:7],EVODEX-P662
EVODEX-Nm279,C[C:5]([C:4])=[O:6].[H][O:13][H:26]>>[C:4][C:5](=[O:6])[O:13][H:26],EVODEX-P664
EVODEX-Nm280,C[C:5]([C:4])=[O:6]>>O[C:5]([C:4])=[O:6],"EVODEX-P666,EVODEX-P778,EVODEX-P994"
EVODEX-Nm281,[O:35][P:36](=[O:37])([O:38])[O:39].[H][N:3]([C:2])[H:61]>>[O:35].[C:2][N:3]([P:36](=[O:37])([O:38])[O:39])[H:61],"EVODEX-P687,EVODEX-P1554"
EVODEX-Nm282,O[P:36](=[O:37])([O:38])[O:39].[H][N:3]([C:2])[H:61]>>[C:2][N:3]([P:36](=[O:37])([O:38])[O:39])[H:61],"EVODEX-P688,EVODEX-P1555"
EVODEX-Nm283,[H][N:3]([C:2])[H:61]>>P[N:3]([C:2])[H:61],"EVODEX-P689,EVODEX-P1556"
EVODEX-Nm284,O[P:36](=[O:37])([O:38])[O:39]>>N[P:36](=[O:37])([O:38])[O:39],"EVODEX-P690,EVODEX-P1557"
EVODEX-Nm285,[N:30][C:31](=[O:32])[H:60].[H][N:1]([C:2])[H:76]>>[N:30].[N:1]([C:2])([C:31](=[O:32])[H:60])[H:76],EVODEX-P694
EVODEX-Nm286,N[C:31](=[O:32])[H:60].[H][N:1]([C:2])[H:76]>>[N:1]([C:2])([C:31](=[O:32])[H:60])[H:76],EVODEX-P695
EVODEX-Nm287,C[N:30]([C:29])[C:33]>>[H][N:30]([C:29])[C:33],"EVODEX-P698,EVODEX-P800,EVODEX-P1353,EVODEX-P1491,EVODEX-P1524"
EVODEX-Nm288,[C:4][C:5]([C:6])([H:37])[H:38].[H][O:23][P:22]>>[C:4][C:5]([O:23][P:22])([H:37])[H:38].[C:6],EVODEX-P717
EVODEX-Nm289,C[C:6](:[C:7]):[C:20]>>[H][C:6](:[C:7]):[C:20],EVODEX-P718
EVODEX-Nm290,C[C:5]([C:4])([H:37])[H:38].[H][O:23][P:22]>>[C:4][C:5]([O:23][P:22])([H:37])[H:38],EVODEX-P719
EVODEX-Nm291,C[C:5]([C:4])([H:37])[H:38]>>O[C:5]([C:4])([H:37])[H:38],"EVODEX-P721,EVODEX-P1844"
EVODEX-Nm292,[O:6][C:7]([C:8])([C:16])[H:20].[H][O:1][H:31]>>[O:6].[O:1]([C:7]([C:8])([C:16])[H:20])[H:31],"EVODEX-P729,EVODEX-P793,EVODEX-P1591,EVODEX-P1883"
EVODEX-Nm293,O[C:7]([C:8])([C:16])[H:20].[H][O:1][H:31]>>[O:1]([C:7]([C:8])([C:16])[H:20])[H:31],"EVODEX-P730,EVODEX-P794,EVODEX-P1593,EVODEX-P1885"
EVODEX-Nm294,O[C:7]([C:8])([C:16])[H:20]>>O[C:7]([C:8])([C:16])[H:20],"EVODEX-P732,EVODEX-P796,EVODEX-P1595,EVODEX-P1887"
EVODEX-Nm295,[O:2]=[C:3]([C:4])[N:8].[H][O:1][H:13]>>[N:8].[O:1]([C:3](=[O:2])[C:4])[H:13],EVODEX-P753
EVODEX-Nm296,[H][C:13]([C:12])([C:14])[H:33].[H][O:10][C:8]([C:6]([C:5])=[O:7])=[O:9].[O:31]=[O:32]>>[C:8](=[O:9])=[O:10].[H][O:32][C:13]([C:12])([C:14])[H:33].[H][O:31][C:6]([C:5])=[O:7],EVODEX-P761
EVODEX-Nm297,[H][C:13]([C:12])([C:14])[H:33].[H][O:10][C:8](C)=[O:9].O=[O:32]>>[C:8](=[O:9])=[O:10].[H][O:32][C:13]([C:12])([C:14])[H:33],EVODEX-P763
EVODEX-Nm298,[H][C:13]([C:12])([C:14])[H:33].C[C:6]([C:5])=[O:7].[O:31]=[O:32]>>[H][O:32][C:13]([C:12])([C:14])[H:33].[H][O:31][C:6]([C:5])=[O:7],EVODEX-P764
EVODEX-Nm299,[H][C:13]([C:12])([C:14])[H:33].[O:31]=[O:32]>>[H][O:32][C:13]([C:12])([C:14])[H:33].[H][O:31]C,EVODEX-P766
EVODEX-Nm300,[H][C:13]([C:12])([C:14])[H:33].[H][O:10][C:8]([C:6])=[O:9]>>[C:8](=[O:9])=[O:10].O[C:13]([C:12])([C:14])[H:33].[C:6],EVODEX-P767
EVODEX-Nm301,[H][C:13]([C:12])([C:14])[H:33].[H][O:10][C:8](C)=[O:9]>>[C:8](=[O:9])=[O:10].O[C:13]([C:12])([C:14])[H:33],EVODEX-P768
EVODEX-Nm302,[H][O:10][C:8]([C:6]([C:5])=[O:7])=[O:9].[O:31]=[O:32]>>[C:8](=[O:9])=[O:10].[H][O:32]C.[H][O:31][C:6]([C:5])=[O:7],EVODEX-P769
EVODEX-Nm303,C[C:6]([C:5])=[O:7].O=[O:31]>>[H][O:31][C:6]([C:5])=[O:7],EVODEX-P770
EVODEX-Nm304,[H][O:10][C:8](C)=[O:9].O=[O:32]>>[C:8](=[O:9])=[O:10].[H][O:32]C,EVODEX-P771
EVODEX-Nm305,[H][C:13]([C:12])([C:14])[H:33].O=[O:32]>>[H][O:32][C:13]([C:12])([C:14])[H:33],EVODEX-P772
EVODEX-Nm306,[H][C:13]([C:12])([C:14])[H:33]>>O[C:13]([C:12])([C:14])[H:33],EVODEX-P773
EVODEX-Nm307,[H][C:13]([C:12])([C:14])[H:33].C[C:6]([C:5])=[O:7]>>O[C:13]([C:12])([C:14])[H:33].O[C:6]([C:5])=[O:7],EVODEX-P774
EVODEX-Nm308,[H][O:10][C:8]([C:6]([C:5])=[O:7])=[O:9].O=[O:31]>>[C:8](=[O:9])=[O:10].[H][O:31][C:6]([C:5])=[O:7],EVODEX-P776
EVODEX-Nm309,C[C:6]([C:5])=[O:7].[O:31]=[O:32]>>[H][O:32]C.[H][O:31][C:6]([C:5])=[O:7],EVODEX-P777
EVODEX-Nm310,[C:1]([N:2])([H:60])([H:61])[H:62].[H][S:56][C:55]>>[C:1]([S:56][C:55])([H:60])([H:61])[H:62].[N:2],EVODEX-P799
EVODEX-Nm311,N[C:1]([H:60])([H:61])[H:62].[H][S:56][C:55]>>[C:1]([S:56][C:55])([H:60])([H:61])[H:62],EVODEX-P801
EVODEX-Nm312,N[C:1]([H:60])([H:61])[H:62]>>S[C:1]([H:60])([H:61])[H:62],EVODEX-P803
EVODEX-Nm313,[H][C:1](=[O:2])[H:67].[H][S:56][C:55]>>[C:1](=[O:2])([S:56][C:55])[H:67],EVODEX-P856
EVODEX-Nm314,[H][C:1](=[O:2])[H:67]>>S[C:1](=[O:2])[H:67],EVODEX-P857
EVODEX-Nm315,[C:3][C:4]([O:5])([H:22])[H:23].[H][O:1][H:36]>>[O:1]([C:4]([C:3])([H:22])[H:23])[H:36].[O:5],"EVODEX-P862,EVODEX-P1088,EVODEX-P1127,EVODEX-P1327,EVODEX-P1640"
EVODEX-Nm316,O[C:4]([C:3])([H:22])[H:23].[H][O:1][H:36]>>[O:1]([C:4]([C:3])([H:22])[H:23])[H:36],"EVODEX-P864,EVODEX-P1090,EVODEX-P1129,EVODEX-P1329,EVODEX-P1642"
EVODEX-Nm317,[H][C:2]([N:1])([C:3])[C:8].[O:12]=[O:13].[H][O:11][H]>>[C:2]([C:3])([C:8])=[O:11].[N:1].[H][O:12][O:13][H],"EVODEX-P867,EVODEX-P1397,EVODEX-P1428"
EVODEX-Nm318,[H][C:2](N)([C:3])[C:8].[H][O:11][H]>>[C:2]([C:3])([C:8])=[O:11],"EVODEX-P868,EVODEX-P1405,EVODEX-P1429,EVODEX-P1503"
EVODEX-Nm319,[H][C:2](N)([C:3])[C:8].[O:12]=[O:13].[H][O:11][H]>>[C:2]([C:3])([C:8])=[O:11].[H][O:12][O:13][H],"EVODEX-P869,EVODEX-P1399,EVODEX-P1431"
EVODEX-Nm320,[H][C:2]([N:1])([C:3])[C:8].[H][O:11][H]>>[C:2]([C:3])([C:8])=[O:11].[N:1],"EVODEX-P871,EVODEX-P1402,EVODEX-P1433,EVODEX-P1506"
EVODEX-Nm321,[H][C:2]([N:1])([C:3])[C:8].[O:12]=[O:13]>>O=[C:2]([C:3])[C:8].[N:1].[H][O:12][O:13][H],"EVODEX-P872,EVODEX-P1403,EVODEX-P1434"
EVODEX-Nm322,[H][C:2](N)([C:3])[C:8].[O:12]=[O:13]>>O=[C:2]([C:3])[C:8].[H][O:12][O:13][H],"EVODEX-P873,EVODEX-P1407,EVODEX-P1435"
EVODEX-Nm323,[O:13][C:14]([O:15])([C:16])[C:19].[H][O:22][C:23].[H][O:34][C:33]([C:31])([O:35])[H:74]>>[C:31][C:33](=[O:34])[H:74].[O:13][C:14]([C:16])([C:19])[O:22][C:23].[O:35].[O:15],EVODEX-P880
EVODEX-Nm324,O[C:14]([O:13])([C:16])[C:19].[H][O:22][C:23].[H][O:34][C:33]([C:31])([O:35])[H:74]>>[C:31][C:33](=[O:34])[H:74].[O:13][C:14]([C:16])([C:19])[O:22][C:23].[O:35],EVODEX-P882
EVODEX-Nm325,[H][O:22][C:23].[H][O:34][C:33]([C:31])([O:35])[H:74]>>C[O:22][C:23].[C:31][C:33](=[O:34])[H:74].[O:35],EVODEX-P883
EVODEX-Nm326,[H][C:1]([C:2][C:3]([H:58])([H:59])[H:60])([H:54])[H:55]>>[C:1]([C:2])([C:3]([H:58])([H:59])[H:60])([H:54])[H:55],"EVODEX-P892,EVODEX-P1117"
EVODEX-Nm327,[H][O:3][C:2](=[O:1])[C:4](=[O:5])[C:6].[O:8]=[C:9]([C:10])[H:22]>>[H][O:8][C:9]([C:4](=[O:5])[C:6])([C:10])[H:22].[O:1]=[C:2]=[O:3],EVODEX-P893
EVODEX-Nm328,C[C:4](=[O:5])[C:6].[O:8]=[C:9]([C:10])[H:22]>>[H][O:8][C:9]([C:4](=[O:5])[C:6])([C:10])[H:22],EVODEX-P895
EVODEX-Nm329,C[C:4](=[O:5])[C:6]>>C[C:4](=[O:5])[C:6],EVODEX-P897
EVODEX-Nm330,C[C:2]([N:1])([C:3])[H:18]>>[H][C:2]([N:1])([C:3])[H:18],"EVODEX-P905,EVODEX-P1133"
EVODEX-Nm331,[C:1][C:2](=[S:3])[O:4].[H][O:14][H:22]>>[C:1][C:2](=[S:3])[O:14][H:22].[O:4],EVODEX-P908
EVODEX-Nm332,O[C:2]([C:1])=[S:3].[H][O:14][H:22]>>[C:1][C:2](=[S:3])[O:14][H:22],EVODEX-P910
EVODEX-Nm333,O[C:2]([C:1])=[S:3]>>O[C:2]([C:1])=[S:3],"EVODEX-P912,EVODEX-P1380"
EVODEX-Nm334,[C:1](=[C:2]([O:3][P:4](=[O:5])([O:6])[O:7])[C:8])([H:38])[H:39].[H][O:32][P:30]>>[H][C:1]([C:2](=[O:3])[C:8])([H:38])[H:39].[P:4](=[O:5])([O:6])([O:7])[O:32][P:30],EVODEX-P914
EVODEX-Nm335,P[O:3][C:2](=[C:1]([H:38])[H:39])[C:8]>>[H][C:1]([C:2](=[O:3])[C:8])([H:38])[H:39],EVODEX-P917
EVODEX-Nm336,[C:1](=[C:2]([O:3][P:4])[C:8])([H:38])[H:39]>>[H][C:1]([C:2](=[O:3])[C:8])([H:38])[H:39].[P:4],EVODEX-P918
EVODEX-Nm337,[H][N:4]([H])[C:3]([C:2])=[O:5]>>[C:2][C:3]#[N:4].[H][O:5][H],EVODEX-P926
EVODEX-Nm338,[H][N:4]([H])[C:3](=O)[C:2]>>[C:2][C:3]#[N:4],EVODEX-P927
EVODEX-Nm339,[H][C:6]([C:4])([C:7])[N:17]([H])[C:16].[H][C:23](:[C:22]):[C:24].[O:31]=[O:32]>>[C:4][C:6]([C:7])=[N:17][C:16].[H][O:31][C:23](:[C:22]):[C:24].[H][O:32][H],EVODEX-P941
EVODEX-Nm340,[H][C:6]([C:4])([C:7])[N:17]([H])[C:16].[H][C:23](:[C:22]):[C:24].O=[O:31]>>[C:4][C:6]([C:7])=[N:17][C:16].[H][O:31][C:23](:[C:22]):[C:24],EVODEX-P943
EVODEX-Nm341,[H][C:23](:[C:22]):[C:24]>>O[C:23](:[C:22]):[C:24],"EVODEX-P944,EVODEX-P1598,EVODEX-P1664"
EVODEX-Nm342,[H][C:6]([C:4])([C:7])[N:17]([H])[C:16].[H][C:23](:[C:22]):[C:24]>>[C:4][C:6]([C:7])=[N:17][C:16].O[C:23](:[C:22]):[C:24],EVODEX-P948
EVODEX-Nm343,[H][C:23](:[C:22]):[C:24].[O:31]=[O:32]>>[H][O:31][C:23](:[C:22]):[C:24].[H][O:32][H],"EVODEX-P949,EVODEX-P1602,EVODEX-P1672"
